slidename,mu1,mu2,mu3,sigma1,sigma2,sigma3
TCGA-IN-8663-01Z-00-DX1.39719DC6-1441-4E0F-BB5E-656CCDAC13D5.svs,8.40191523248479,-0.0841046232832692,0.07103299053830826,0.5265660525459154,0.11293569681479482,0.030580215406748715
TCGA-VQ-A8PS-01Z-00-DX1.E93B2855-6350-4037-8C41-E781D887C790.svs,8.538569659481997,-0.07454625537449468,0.059487490385436305,0.6135928354981963,0.11580921636474989,0.0300881754598101
TCGA-IN-7806-01Z-00-DX1.2e7288fd-e149-4d4f-9d63-dd2e2f91d4f8.svs,8.071403074010417,-0.13986500174186023,0.0780406129400152,0.6372525905824018,0.13598305145780704,0.03266713217471741
TCGA-VQ-A8E7-01Z-00-DX1.30F18F35-5E77-429B-9840-27E60F5129B8.svs,8.513254510447867,-0.12164360669549344,0.0328297686754056,0.6227734182424107,0.13209584166191185,0.025518177113806825
TCGA-IN-7808-01Z-00-DX1.0aacd7e2-1454-4aa4-866b-b142fa04e619.svs,8.328725965781477,-0.10374609904482601,0.05959214290960965,0.6104303382130782,0.11986519595211609,0.02965204223645622
TCGA-VQ-A94O-01Z-00-DX1.83040E68-904F-4F7E-B4E1-34C860098228.svs,8.35732008972987,-0.16801022934501533,0.033488559634740886,0.7259516677270009,0.1640126132931665,0.02420987790614235
TCGA-VQ-AA69-01Z-00-DX1.1EEF2AD7-6470-44B5-9E87-E77AE47262F0.svs,8.438939673949072,-0.14367738572883723,0.03410007793229815,0.7223130006197495,0.15905089701245026,0.024868951236549537
TCGA-VQ-AA6D-01Z-00-DX1.C1D51961-84D7-4AA6-9645-60120B105A68.svs,8.766462169809344,-0.09847759787625535,0.024960339999644657,0.5054991073222737,0.1084271917080877,0.01868406740215596
TCGA-D7-6524-01Z-00-DX2.6E8242FF-FAF3-4CAA-9CB2-CE0BC1D518C9.svs,8.889312336100557,-0.010920965192100746,0.04267262739600786,0.38803814222966426,0.05784196418079775,0.028454131115675022
TCGA-VQ-A928-01Z-00-DX1.633B64F3-2F87-4C76-ABC4-4E03D04AF9EC.svs,8.313591507120632,-0.14517126935457073,0.04562033173212604,0.7307205291105032,0.1603829323092926,0.026926780241255253
TCGA-VQ-A8PB-01Z-00-DX1.FAB74FD6-C7AB-422F-ACA9-2DB0ACEC23E5.svs,8.340950388121945,-0.10182865364154223,0.06720446052952676,0.6115329648061991,0.12430477775751543,0.028056441043059197
TCGA-VQ-A8PX-01Z-00-DX1.A1886D51-DC33-4B5A-9C71-56E281F13F52.svs,8.29991626993446,-0.08703660906567103,0.0736213609802444,0.6608595129407134,0.13674659762051425,0.031155257263061106
TCGA-VQ-A923-01Z-00-DX1.86FE7ABA-9C93-4637-A71F-F3EBA2BB4BDF.svs,8.330111216225001,-0.17713760663163014,0.029552779662129304,0.7570073141822509,0.17612965898722638,0.025173830099106866
TCGA-VQ-A8PK-01Z-00-DX1.A13BCC99-05AC-4FEC-8BA8-0EDC92EAE02B.svs,8.185799092238751,-0.08079704702577443,0.08251840243349219,0.6266590890319769,0.1484289040918068,0.03669282424225681
TCGA-VQ-A91E-01Z-00-DX1.BF3BA276-5A18-4B45-881D-4523C42B5AD8.svs,8.360439619561545,-0.14012731339916876,0.03807426337872032,0.7951792819563978,0.15687012460859973,0.027838353761859738
TCGA-VQ-A922-01Z-00-DX1.445608A5-D4F1-44AB-8642-3C944D753D87.svs,8.462110607971908,-0.15262283296394508,0.03301005832231687,0.6294167976917835,0.14259074170319738,0.02089133029123516
TCGA-VQ-A8E0-01Z-00-DX1.81F45F4C-5D39-4C76-9888-064D53C9A80D.svs,8.742723706569084,-0.0937403322176329,0.026860065748287427,0.5054212696558056,0.1076512948803696,0.019398397671093907
TCGA-VQ-A91Y-01Z-00-DX1.9401E1F3-4110-4F1E-99A0-36D4E1518650.svs,8.607128846434511,-0.11654708242870956,0.0325025721646316,0.5801414245958527,0.12063151155745815,0.02039231684531016
TCGA-VQ-A927-01Z-00-DX1.F4ACCDED-FBF5-4900-B000-638B3015EBFA.svs,8.324476992550942,-0.14478979510195503,0.04631753840279143,0.6481820369185843,0.14993435868599042,0.024244499697355894
TCGA-VQ-A91V-01Z-00-DX1.E271D33E-3E57-445D-8373-2386B56FE9A9.svs,8.6295188293266,-0.1240548901531893,0.027215992609176752,0.6149506354571416,0.1344899448678248,0.02042473071150913
TCGA-RD-A7BT-01Z-00-DX1.1B0308B0-27EA-43A7-BE89-C5F7831AF243.svs,8.604336298851232,-0.016850011582082672,0.05279250161846851,0.44101652045663947,0.10697797500672161,0.024221974510910505
TCGA-VQ-AA6B-01Z-00-DX1.C6CB7290-4A83-4963-8840-68BC208D1232.svs,8.562014598516619,-0.1212549829475802,0.03290690937734721,0.5947747465051091,0.137611275865055,0.023055003354907504
TCGA-VQ-A8PM-01Z-00-DX1.49FE7D00-2547-4936-803D-F4421C5E5BB3.svs,7.674651563863697,-0.10815907463627839,0.11419839873317061,0.8454683380463214,0.17952112614340385,0.04303615946713709
TCGA-KB-A6F5-01Z-00-DX1.7EBE81C7-178C-41EB-8DFA-27770A9DF630.svs,8.803150230742117,-0.034038522257635644,0.05524258676956713,0.42973525092729664,0.07105563744073969,0.024988729297860706
TCGA-VQ-A94U-01Z-00-DX1.5E27CE1E-CF07-4219-9536-D5F898E47A9B.svs,8.469972753366369,-0.1272681098408551,0.03951718273822201,0.6043155673931856,0.13053188499568202,0.024156045909387917
TCGA-VQ-A91N-01Z-00-DX1.4F7CF3DD-8AAA-43DE-98C1-E44B2B5FB019.svs,8.042891733332686,-0.18934726127377943,0.05572001384828474,0.8377502279690279,0.19060478394135955,0.031101129576795006
TCGA-VQ-A92D-01Z-00-DX1.13EF7944-C276-4A3B-B9B3-7DC65A82AD60.svs,8.29098995888586,-0.13669622683050398,0.05234658509781,0.6570024518576377,0.1450305503085543,0.025129347279509887
TCGA-VQ-AA6G-01Z-00-DX1.3BDB7578-931A-47DB-933F-C7CA7CD50EDE.svs,8.625562914028183,-0.09677436676615307,0.03714069574782103,0.5604025408030356,0.11444279611996523,0.022250611288635255
TCGA-RD-A8N0-01Z-00-DX1.4C91480F-E7D8-4E37-B528-F5E272F2F8CA.svs,8.392752124150125,-0.008925179359896333,0.08545816934290013,0.4829978619159814,0.13001488268294087,0.03328208398574211
TCGA-KB-A6F7-01Z-00-DX1.9F7267C3-B50D-4366-9050-DE8E0EB708EA.svs,8.362397327441764,-0.05840680189316317,0.07121158517165947,0.5876465402164899,0.10817398454268089,0.028460152838565764
TCGA-VQ-A8P2-01Z-00-DX1.0515199A-B84D-4973-ACAB-30B919F99FB8.svs,8.581037199651641,-0.07975432489455704,0.05483589758095294,0.553805165235356,0.10802570426025235,0.026919822537314727
TCGA-VQ-A8PQ-01Z-00-DX1.D63AEF37-BAB9-4BFC-9F7E-33509A227B71.svs,8.397279147664493,-0.09954746329283362,0.06140451521200323,0.6849942869313875,0.13504955873852514,0.03133528071792569
TCGA-VQ-A8E2-01Z-00-DX1.6B105EA8-4AF5-4CE0-B5B9-46332130B037.svs,8.145926441133351,-0.1898706624408578,0.042143569224842664,0.790470988392194,0.182330056192454,0.032442359545520244
TCGA-VQ-AA6A-01Z-00-DX1.52D958F4-34B3-43F1-9DAC-960E69C958CA.svs,8.642075894986975,-0.105308424701886,0.03365977754565452,0.552174174667027,0.1181041343531305,0.021586611247295464
TCGA-VQ-A8PH-01Z-00-DX1.79A66B42-B6CF-49F9-9204-DC21A57DAFF6.svs,8.437306698799869,-0.08210819780248672,0.06823974508396291,0.6469086092872355,0.128367396398316,0.031841495178377026
TCGA-VQ-A8PY-01Z-00-DX1.EA2C7386-012A-442A-95B3-FFA12BD2684D.svs,8.404383840791626,-0.0654665955515403,0.07467366312549044,0.6699594922414863,0.1273796365753487,0.03670294592064873
TCGA-RD-A8MW-01Z-00-DX1.30EE6F24-3983-4793-9EF6-059B9AF53F24.svs,8.302123999701202,-0.021073737979479788,0.07387190488705123,0.6467321366373561,0.12017548868737729,0.03329790009744064
TCGA-VQ-A91A-01Z-00-DX1.B0F3EE79-4246-4534-9763-EB9C6D60F3AA.svs,8.76185713524486,-0.0988309276619793,0.023851872211139817,0.528856928332961,0.09502907315071804,0.02038158458153827
TCGA-VQ-AA6J-01Z-00-DX1.212AF324-26E9-4807-A64B-6325D6E94507.svs,8.337096276961027,-0.14234446264144668,0.03883880705418494,0.7517675170019519,0.16017694612143615,0.027040902474616366
TCGA-VQ-AA6F-01Z-00-DX1.EA90F7CF-FE3F-4FED-A8E0-C83FEE96F4CA.svs,8.618314087433342,-0.11121423093178819,0.030619061753124243,0.5214755661462924,0.1153324237330215,0.021220729465124075
TCGA-VQ-A91D-01Z-00-DX1.B7E99494-FA16-42B5-AC1C-1498A7989111.svs,8.639969250474715,-0.10755055611187075,0.03152686099712572,0.5488213292497252,0.11589496147357568,0.021447197797943414
TCGA-VQ-AA6I-01Z-00-DX1.B11762F9-1DA7-4140-8F45-2B372B497379.svs,8.525196555567963,-0.145610544321607,0.02390708628435259,0.6563061449483328,0.14778233767318055,0.02099158598586277
TCGA-VQ-AA68-01Z-00-DX1.CF6FBB15-5887-4406-946A-AF93918EC318.svs,8.485513515436665,-0.14160977178928605,0.030072311148438696,0.6267461230463041,0.1416268819905889,0.02252051240996859
TCGA-VQ-AA64-01Z-00-DX1.90641552-B556-4020-AA11-21E754BD5891.svs,8.714438893924983,-0.10273032813026516,0.027551400151225886,0.5129131213379257,0.10824792134213902,0.018943235441203722
TCGA-VQ-A925-01Z-00-DX1.D9AB5ADD-B946-4994-A3F2-646888C69E0D.svs,8.427741667462975,-0.14356184216142026,0.037467577071466446,0.6682562065703517,0.15088849821986092,0.02316614000482274
TCGA-VQ-A94T-01Z-00-DX1.DEFEFBD0-CE26-4F75-B9C4-F55344A7CAA8.svs,8.63478855650944,-0.10334998589814262,0.033578258719763464,0.5668190423166247,0.11380280551395597,0.020518510926707936
TCGA-VQ-A8PT-01Z-00-DX1.7A0E6C8F-E0D2-49AC-9C03-3C9B34EB0AE8.svs,8.349380627393629,-0.13044359573855063,0.05854134967173092,0.5823482180414575,0.11695396022543295,0.025655722688919094
TCGA-RD-A8N9-01Z-00-DX1.70899C63-3C5D-4993-8215-F7452ADE134D.svs,8.136309979357037,-0.05773380330689838,0.08283957720645554,0.6283987249179986,0.15442193080846955,0.041021560534345594
TCGA-RD-A7BS-01Z-00-DX1.F236D43D-0072-47C7-A4D5-6928932D4C9F.svs,8.456232705112324,-0.014909857123754176,0.060956412811098,0.5714161182990032,0.11750765592965569,0.03301287006080762
TCGA-VQ-A91S-01Z-00-DX1.11BCF3BE-4C79-4F6F-92B5-2C45190DBD86.svs,8.30262719065994,-0.1512303821788916,0.0453325497108132,0.7471077913738612,0.16375552438792199,0.02797965078569193
TCGA-ZQ-A9CR-01Z-00-DX1.C9AC9991-7054-4068-A7AA-9D1EB7F040A3.svs,8.776411138188916,-0.04370621632151249,0.04825331631830542,0.40983374549226553,0.07232036236346948,0.029930462609307144
